[2019-07-26 10:23:58.808] [DEBUG] [CallBackActor] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:23:58.812] [DEBUG] [CallBackActor] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Local' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:24:04.340] [DEBUG] [CallBackActor] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:24:04.536] [DEBUG] [CallBackActor] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Local' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:24:26.093] [DEBUG] [9] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:24:26.098] [DEBUG] [9] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'False'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:25:32.461] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][OpenConnection] -DB connection Open.
[2019-07-26 10:25:32.608] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:25:32.647] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:25:41.721] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:26:54.518] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:26:55.318] [DEBUG] [CallBackActor] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:26:55.320] [DEBUG] [CallBackActor] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Local' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:27:33.278] [DEBUG] [9] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:27:33.282] [DEBUG] [9] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'False'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:27:49.180] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][OpenConnection] -DB connection Open.
[2019-07-26 10:27:49.332] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:27:49.378] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:27:56.606] [DEBUG] [9] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:27:56.609] [DEBUG] [9] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:28:15.601] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][OpenConnection] -DB connection Open.
[2019-07-26 10:28:15.712] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:28:15.751] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:29:41.734] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:29:42.533] [DEBUG] [CallBackActor] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:29:42.536] [DEBUG] [CallBackActor] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Local' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:30:25.457] [DEBUG] [10] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:30:25.462] [DEBUG] [10] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'False'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:37:12.407] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][OpenConnection] -DB connection Open.
[2019-07-26 10:37:12.545] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:37:12.577] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:37:45.479] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:37:46.280] [DEBUG] [CallBackActor] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:37:46.283] [DEBUG] [CallBackActor] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Local' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:37:47.920] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:38:14.176] [DEBUG] [9] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:38:14.180] [DEBUG] [9] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'False'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:46:48.278] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][OpenConnection] -DB connection Open.
[2019-07-26 10:46:48.420] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:46:48.664] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:47:08.925] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:47:09.728] [DEBUG] [CallBackActor] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:47:09.731] [DEBUG] [CallBackActor] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Local' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:54:06.540] [DEBUG] [10] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:54:06.544] [DEBUG] [10] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'False'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:54:34.453] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][OpenConnection] -DB connection Open.
[2019-07-26 10:54:34.581] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:54:34.615] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 10:55:05.884] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:55:06.691] [DEBUG] [CallBackActor] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 10:55:06.694] [DEBUG] [CallBackActor] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Local' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 11:17:05.898] [DEBUG] [9] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 11:17:05.903] [DEBUG] [9] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'False'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
[2019-07-26 11:25:11.522] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][OpenConnection] -DB connection Open.
[2019-07-26 11:25:11.666] [DEBUG] [mProtocol_OnEventReceived] [AbsService][FindbyKeyRtnDt] -pre excute sql:SELECT  EQUIPMENTNAME , RMSUSEFLAG , CURRENTSTATUSTIME , EQUIPMENTSTATUS , EQUIPMENTTYPE , OLDEQUIPMENTSTATUS , ONLINECONTROLSTATUS , SHOP , PROJECTTYPE , STATUSCODE , DESCRIPTION , ISCONNECTED FROM EQUIPMENT
[2019-07-26 11:25:11.893] [DEBUG] [mProtocol_OnEventReceived] [SQLiteHelper][ExecuteNonQuery] -Pre Excute sql [UPDATE  EQUIPMENT   SET  EQUIPMENTNAME = 'ASSY01' ,  RMSUSEFLAG = 'N' ,  CURRENTSTATUSTIME = '2019-04-24 16:02:47.924' ,  EQUIPMENTSTATUS = 'Run' ,  EQUIPMENTTYPE = 'Assembly' ,  OLDEQUIPMENTSTATUS = 'Run' ,  ONLINECONTROLSTATUS = 'Offline' ,  SHOP = 'Modul' ,  PROJECTTYPE = 'New' ,  STATUSCODE = '' ,  DESCRIPTION = 'BMDT Assembly Line' ,  ISCONNECTED = 'True'   WHERE  EQUIPMENTNAME = 'ASSY01' ]
